,node,strategy,action_vector,neighbors,degree,target,avail_letters,letters_needed,global_time,action_number,action,action_success,words_formed_bool_local,words_formed_local,possible_words,prop_formed_local,words_formed_global,prop_formed_global,node_count
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,palms,"['z', 's', 'u', 'f', 's', 'l', 'p', 'm', 'a', 'b']",[],354,71,think,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'f']",['p'],355,71,think,True,0,4,585,0.006837606837606838,15,0.02564102564102564,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'g', 'u', 'k', 'o', 'h', 's']",['a' 'n'],356,72,pass,True,0,0,585,0.0,15,0.02564102564102564,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,laugh,"['l', 'f', 'p', 'a', 'q', 'j', 'o', 'm', 'n']",['g' 'h' 'u'],357,72,pass,True,0,5,585,0.008547008547008548,15,0.02564102564102564,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'p', 'k', 'i']",[],358,72,think,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,palms,"['z', 's', 'u', 'f', 's', 'l', 'p', 'm', 'a']",[],359,72,pass,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'f', 'a']",['p'],360,72,think,True,0,4,585,0.006837606837606838,15,0.02564102564102564,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'g', 'u', 'k', 'o', 'h', 's', 'b', 'b']",['a' 'n'],361,73,pass,True,0,0,585,0.0,15,0.02564102564102564,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,laugh,"['l', 'f', 'p', 'a', 'q', 'j', 'o', 'm', 'n', 'i']",['g' 'h' 'u'],362,73,pass,True,0,5,585,0.008547008547008548,15,0.02564102564102564,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'p', 'k', 'i']",[],363,73,steal,False,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,palms,"['z', 's', 'u', 'f', 's', 'l', 'p', 'm', 'a']",[],364,73,steal,False,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'f', 'a']",['p'],365,73,pass,True,0,4,585,0.006837606837606838,15,0.02564102564102564,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'g', 'u', 'k', 'h', 's', 'b', 'b']",['a' 'n'],366,74,pass,True,0,0,585,0.0,15,0.02564102564102564,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,laugh,"['l', 'f', 'p', 'a', 'q', 'j', 'o', 'm', 'n', 'i']",['g' 'h' 'u'],367,74,think,True,0,5,585,0.008547008547008548,15,0.02564102564102564,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'p', 'k', 'i', 'o']",[],368,74,think,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,palms,"['z', 's', 'u', 'f', 's', 'l', 'p', 'm', 'a']",[],369,74,pass,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a']",[],370,74,steal,True,0,4,585,0.006837606837606838,15,0.02564102564102564,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'g', 'u', 'k', 'h', 's', 'b', 'b']",['a' 'n'],371,75,pass,True,0,0,585,0.0,15,0.02564102564102564,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,laugh,"['l', 'f', 'p', 'a', 'q', 'j', 'o', 'm', 'n', 'i']",['g' 'h' 'u'],372,75,pass,True,0,5,585,0.008547008547008548,15,0.02564102564102564,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'k', 'i', 'o']",[],373,75,think,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,palms,"['z', 's', 'u', 'f', 's', 'l', 'p', 'm', 'a']",[],374,75,think,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a']",[],375,75,pass,True,0,4,585,0.006837606837606838,15,0.02564102564102564,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'g', 'u', 'k', 'h', 's', 'b', 'b', 'a']",['n'],376,76,pass,True,0,0,585,0.0,15,0.02564102564102564,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,laugh,"['l', 'f', 'p', 'a', 'q', 'j', 'o', 'm', 'n', 'i']",['g' 'h' 'u'],377,76,think,True,0,5,585,0.008547008547008548,15,0.02564102564102564,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'k', 'i', 'o']",[],378,76,think,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,palms,"['z', 's', 'u', 'f', 's', 'l', 'p', 'm', 'a', 'i']",[],379,76,think,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a']",[],380,76,steal,False,0,4,585,0.006837606837606838,15,0.02564102564102564,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'g', 'u', 'k', 'h', 's', 'b', 'b', 'a']",['n'],381,77,form,False,0,0,585,0.0,15,0.02564102564102564,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,laugh,"['l', 'f', 'p', 'a', 'q', 'g', 'j', 'o', 'm', 'n', 'i']",['h' 'u'],382,77,steal,True,0,5,585,0.008547008547008548,15,0.02564102564102564,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'k', 'i', 'o']",[],383,77,steal,False,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,palms,"['z', 's', 'u', 'f', 's', 'l', 'p', 'm', 'a', 'i']",[],384,77,think,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a']",[],385,77,steal,False,0,4,585,0.006837606837606838,15,0.02564102564102564,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'u', 'k', 'h', 's', 'b', 'b', 'a']",['g' 'n'],386,78,think,True,0,0,585,0.0,15,0.02564102564102564,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,laugh,"['l', 'f', 'p', 'a', 'q', 'g', 'u', 'j', 'o', 'm', 'n', 'i']",['h'],387,78,steal,True,0,5,585,0.008547008547008548,15,0.02564102564102564,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'k', 'i', 'o']",[],388,78,think,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,palms,"['z', 's', 'u', 'f', 's', 'l', 'p', 'm', 'a', 'i']",[],389,78,steal,False,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a']",[],390,78,pass,True,0,4,585,0.006837606837606838,15,0.02564102564102564,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'h', 's', 'b', 'b', 'a']",['g' 'n'],391,79,pass,True,0,0,585,0.0,15,0.02564102564102564,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,laugh,"['l', 'f', 'p', 'a', 'q', 'g', 'u', 'h', 'j', 'o', 'm', 'n', 'i', 'k']",[],392,79,steal,True,0,5,585,0.008547008547008548,15,0.02564102564102564,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'k', 'i', 'o']",[],393,79,pass,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,palms,"['z', 's', 'u', 'f', 's', 'l', 'p', 'm', 'a', 'i']",[],394,79,think,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a']",[],395,79,steal,False,0,4,585,0.006837606837606838,15,0.02564102564102564,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 's', 'b', 'b', 'a']",['g' 'n'],396,80,pass,True,0,0,585,0.0,15,0.02564102564102564,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,laugh,"['l', 'f', 'p', 'a', 'q', 'g', 'u', 'h', 'j', 'o', 'm', 'n', 'i', 'k']",[],397,80,think,True,0,5,585,0.008547008547008548,15,0.02564102564102564,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'k', 'i', 'o', 'j']",[],398,80,think,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,palms,"['z', 's', 'u', 'f', 's', 'l', 'p', 'm', 'a', 'i']",[],399,80,pass,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a']",[],400,80,think,True,0,4,585,0.006837606837606838,15,0.02564102564102564,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'b', 'b', 'a']",['g' 'n'],401,81,pass,True,0,0,585,0.0,15,0.02564102564102564,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,among,"['l', 'f', 'p', 'a', 'q', 'j', 'o', 'm', 'n', 'i', 'k', 's']",['g'],402,81,form,True,1,6,584,0.010273972602739725,16,0.0273972602739726,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,final,"['b', 'm', 'h', 'n', 'g', 'f', 'l', 'k', 'i', 'o', 'j']",['a'],403,81,form,True,1,4,583,0.00686106346483705,17,0.029159519725557463,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,palms,"['z', 's', 'u', 'f', 's', 'l', 'p', 'm', 'a', 'i']",[],404,81,steal,False,0,3,583,0.005145797598627788,17,0.029159519725557463,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a']",[],405,81,steal,False,0,4,583,0.00686106346483705,17,0.029159519725557463,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'b', 'b', 'a']",['g' 'n'],406,82,think,True,0,0,583,0.0,17,0.029159519725557463,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,among,"['l', 'f', 'p', 'a', 'q', 'g', 'j', 'o', 'm', 'n', 'i', 'k', 's']",[],407,82,steal,True,0,6,583,0.010291595197255575,17,0.029159519725557463,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,final,"['b', 'm', 'h', 'n', 'g', 'f', 'l', 'k', 'i', 'o', 'j']",['a'],408,82,think,True,0,4,583,0.00686106346483705,17,0.029159519725557463,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,palms,"['z', 's', 'u', 'f', 's', 'l', 'p', 'm', 'a', 'i']",[],409,82,think,True,0,3,583,0.005145797598627788,17,0.029159519725557463,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a']",[],410,82,think,True,0,4,583,0.00686106346483705,17,0.029159519725557463,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'b', 'b', 'a']",['g' 'n'],411,83,pass,True,0,0,583,0.0,17,0.029159519725557463,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,plain,"['l', 'f', 'p', 'a', 'q', 'j', 'i', 'k', 's']",['n'],412,83,form,True,1,7,582,0.012027491408934709,18,0.030927835051546393,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,final,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'k', 'i', 'o', 'j']",[],413,83,steal,True,0,4,582,0.006872852233676976,18,0.030927835051546393,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,palms,"['z', 's', 'u', 'f', 's', 'l', 'p', 'm', 'a', 'i', 'j']",[],414,83,think,True,0,3,582,0.005154639175257732,18,0.030927835051546393,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a']",[],415,83,think,True,0,4,582,0.006872852233676976,18,0.030927835051546393,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'g', 'b', 'b']",['a' 'n'],416,84,steal,True,0,0,582,0.0,18,0.030927835051546393,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,plain,"['l', 'f', 'p', 'a', 'q', 'j', 'i', 'k', 's']",['n'],417,84,pass,True,0,7,582,0.012027491408934709,18,0.030927835051546393,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,final,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'k', 'i', 'o', 'j']",[],418,84,steal,False,0,4,582,0.006872852233676976,18,0.030927835051546393,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,jumps,"['z', 's', 'u', 'f', 's', 'i', 'j']",['m' 'p'],419,84,form,True,1,4,581,0.0068846815834767644,19,0.03270223752151463,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a']",[],420,84,think,True,0,4,581,0.0068846815834767644,19,0.03270223752151463,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'g', 'b', 'b']",['a' 'n'],421,85,pass,True,0,0,581,0.0,19,0.03270223752151463,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,plain,"['l', 'f', 'p', 'a', 'q', 'n', 'j', 'i', 'k', 's']",[],422,85,steal,True,0,7,581,0.012048192771084338,19,0.03270223752151463,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,final,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'k', 'i', 'o', 'j']",[],423,85,steal,False,0,4,581,0.0068846815834767644,19,0.03270223752151463,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,jumps,"['z', 's', 'u', 'f', 's', 'i', 'j']",['m' 'p'],424,85,pass,True,0,4,581,0.0068846815834767644,19,0.03270223752151463,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a', 'j']",[],425,85,think,True,0,4,581,0.0068846815834767644,19,0.03270223752151463,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'g', 'b', 'b', 'u']",['a' 'n'],426,86,pass,True,0,0,581,0.0,19,0.03270223752151463,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,plain,"['l', 'f', 'p', 'a', 'q', 'n', 'j', 'i', 'k', 's']",[],427,86,steal,False,0,7,581,0.012048192771084338,19,0.03270223752151463,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,blank,"['b', 'm', 'h', 'n', 'g', 'k', 'o', 'j']",['a' 'l'],428,86,form,True,1,5,580,0.008620689655172414,20,0.034482758620689655,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,jumps,"['z', 's', 'u', 'f', 's', 'i', 'j']",['m' 'p'],429,86,pass,True,0,4,580,0.006896551724137931,20,0.034482758620689655,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a', 'j']",[],430,86,steal,False,0,4,580,0.006896551724137931,20,0.034482758620689655,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'g', 'b', 'u']",['a' 'n'],431,87,pass,True,0,0,580,0.0,20,0.034482758620689655,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,plain,"['l', 'f', 'p', 'a', 'q', 'n', 'j', 'i', 'k', 's', 'u', 'b']",[],432,87,think,True,0,7,580,0.01206896551724138,20,0.034482758620689655,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,blank,"['b', 'm', 'h', 'n', 'g', 'l', 'k', 'o', 'j']",['a'],433,87,steal,True,0,5,580,0.008620689655172414,20,0.034482758620689655,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,jumps,"['z', 's', 'u', 'f', 's', 'i', 'j']",['m' 'p'],434,87,pass,True,0,4,580,0.006896551724137931,20,0.034482758620689655,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a', 'j']",[],435,87,think,True,0,4,580,0.006896551724137931,20,0.034482758620689655,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'g', 'b', 's']",['a' 'n'],436,88,pass,True,0,0,580,0.0,20,0.034482758620689655,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,plain,"['l', 'f', 'p', 'a', 'q', 'n', 'j', 'i', 'k', 's', 'u', 'b']",[],437,88,pass,True,0,7,580,0.01206896551724138,20,0.034482758620689655,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,blank,"['b', 'm', 'h', 'n', 'g', 'l', 'a', 'k', 'o', 'j', 'u']",[],438,88,steal,True,0,5,580,0.008620689655172414,20,0.034482758620689655,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,jumps,"['z', 's', 'u', 'f', 's', 'p', 'i', 'j']",['m'],439,88,steal,True,0,4,580,0.006896551724137931,20,0.034482758620689655,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a', 'j']",[],440,88,think,True,0,4,580,0.006896551724137931,20,0.034482758620689655,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'b', 's']",['a' 'g' 'n'],441,89,pass,True,0,0,580,0.0,20,0.034482758620689655,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,plain,"['l', 'f', 'p', 'a', 'q', 'n', 'j', 'i', 'k', 's', 'u', 'b', 'g']",[],442,89,think,True,0,7,580,0.01206896551724138,20,0.034482758620689655,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,blank,"['b', 'm', 'h', 'n', 'g', 'l', 'a', 'k', 'o', 'j', 'u']",[],443,89,steal,False,0,5,580,0.008620689655172414,20,0.034482758620689655,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,jumps,"['z', 's', 'u', 'f', 's', 'p', 'm', 'i', 'j']",[],444,89,steal,True,0,4,580,0.006896551724137931,20,0.034482758620689655,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a', 'j']",[],445,89,think,True,0,4,580,0.006896551724137931,20,0.034482758620689655,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'b', 's']",['a' 'g' 'n'],446,90,pass,True,0,0,580,0.0,20,0.034482758620689655,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,plain,"['l', 'f', 'p', 'a', 'q', 'n', 'j', 'i', 'k', 's', 'u', 'b', 'g']",[],447,90,think,True,0,7,580,0.01206896551724138,20,0.034482758620689655,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,blank,"['b', 'm', 'h', 'n', 'g', 'l', 'a', 'k', 'o', 'j', 'u']",[],448,90,steal,False,0,5,580,0.008620689655172414,20,0.034482758620689655,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,jumps,"['z', 's', 'u', 'f', 's', 'p', 'm', 'i', 'j', 'l']",[],449,90,think,True,0,4,580,0.006896551724137931,20,0.034482758620689655,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a', 'j']",[],450,90,steal,False,0,4,580,0.006896551724137931,20,0.034482758620689655,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'b', 's']",['a' 'g' 'n'],451,91,think,True,0,0,580,0.0,20,0.034482758620689655,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,plain,"['l', 'f', 'p', 'a', 'q', 'n', 'j', 'i', 'k', 's', 'u', 'b']",[],452,91,pass,True,0,7,580,0.01206896551724138,20,0.034482758620689655,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,blank,"['b', 'm', 'h', 'n', 'g', 'l', 'a', 'k', 'o', 'j', 'u']",[],453,91,steal,False,0,5,580,0.008620689655172414,20,0.034482758620689655,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,jumps,"['z', 's', 'u', 'f', 's', 'p', 'm', 'i', 'j', 'l']",[],454,91,steal,False,0,4,580,0.006896551724137931,20,0.034482758620689655,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a', 'j']",[],455,91,think,True,0,4,580,0.006896551724137931,20,0.034482758620689655,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'b', 's', 'g']",['a' 'n'],456,92,pass,True,0,0,580,0.0,20,0.034482758620689655,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 'j', 'k', 's', 'u', 'b']",['n'],457,92,form,True,1,8,579,0.013816925734024179,21,0.03626943005181347,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,blank,"['b', 'm', 'h', 'n', 'g', 'l', 'a', 'k', 'o', 'j', 'u', 'i']",[],458,92,steal,False,0,5,579,0.008635578583765112,21,0.03626943005181347,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,jumps,"['z', 's', 'u', 'f', 's', 'p', 'm', 'i', 'j', 'l']",[],459,92,steal,False,0,4,579,0.0069084628670120895,21,0.03626943005181347,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a', 'j']",[],460,92,pass,True,0,4,579,0.0069084628670120895,21,0.03626943005181347,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'b', 's', 'g']",['a' 'n'],461,93,pass,True,0,0,579,0.0,21,0.03626943005181347,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 'j', 'k', 's', 'u', 'b']",['n'],462,93,form,False,0,8,579,0.013816925734024179,21,0.03626943005181347,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,blank,"['b', 'm', 'h', 'n', 'g', 'l', 'a', 'k', 'o', 'j', 'u', 'i']",[],463,93,steal,False,0,5,579,0.008635578583765112,21,0.03626943005181347,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,jumps,"['z', 's', 'u', 'f', 's', 'p', 'm', 'j', 'l']",[],464,93,pass,True,0,4,579,0.0069084628670120895,21,0.03626943005181347,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a', 'j']",[],465,93,pass,True,0,4,579,0.0069084628670120895,21,0.03626943005181347,5
