,node,strategy,action_vector,neighbors,degree,target,avail_letters,letters_needed,global_time,action_number,action,action_success,words_formed_bool_local,words_formed_local,possible_words,prop_formed_local,words_formed_global,prop_formed_global,node_count
0,4,selfish,[0.1 0.4 0.2 0.3],"[1, 3, 5, 7, 8, 9]",6,think,"['u', 'l', 'k', 'o', 's', 'h', 'f', 'x', 'i', 'n', 'a', 'j', 'z']",['t'],535,54,think,True,0,1,3612,0.0002768549280177187,8,0.0022148394241417496,10
0,5,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 4, 8]",4,write,"['e', 'x', 'x', 'j', 'r', 'i', 'w', 'f', 'u', 'p', 'a', 'b']",['t'],536,54,pass,True,0,0,3612,0.0,8,0.0022148394241417496,10
0,6,altruistic,[0.1 0.2 0.4 0.3],"[0, 1, 2, 3, 7, 8]",6,until,"['x', 'a', 'w', 'n', 'j', 'u', 'h', 'm', 'z']",['i' 'l' 't'],537,54,form,False,0,1,3612,0.0002768549280177187,8,0.0022148394241417496,10
0,7,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 4, 6, 8]",5,while,"['j', 'h', 'w', 'z', 'b', 'x', 'f', 'i', 's', 'm', 'l', 'p']",['e'],538,54,think,True,0,2,3612,0.0005537098560354374,8,0.0022148394241417496,10
0,8,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4, 5, 6, 7, 9]",8,party,"['a', 'r', 'i', 'y', 'n', 'j', 'f', 'x', 'u']",['p' 't'],539,54,form,True,1,3,3611,0.0008307947936859596,9,0.0024923843810578787,10
0,9,selfish,[0.1 0.4 0.2 0.3],"[2, 4, 8]",3,where,"['t', 'p', 'k', 'z', 'i', 'e', 'r', 'h', 'x', 'f', 'j']",['w'],540,54,steal,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,0,altruistic,[0.1 0.2 0.4 0.3],"[3, 6, 7]",3,there,"['f', 'l', 'm', 'i', 'j', 'e', 'r', 'w', 'x', 'y', 'n', 'u', 'a', 'h', 'z', 't']",[],541,55,think,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,1,altruistic,[0.1 0.2 0.4 0.3],"[3, 4, 5, 6, 8]",5,their,"['l', 'f', 'p', 'a', 'q', 't', 'j', 'x', 'k', 'i', 'g', 'u', 'r', 'z', 'm', 's', 'n', 'o']",['e' 'h'],542,55,form,False,0,0,3611,0.0,9,0.0024923843810578787,10
0,2,altruistic,[0.1 0.2 0.4 0.3],"[3, 5, 6, 7, 8, 9]",6,about,"['b', 'm', 'h', 'n', 'g', 'a', 'o', 'u', 'i', 'j', 'f', 'x', 'p', 'l', 'z', 'u', 'y', 'r']",['t'],543,55,think,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4, 6, 8]",6,girls,"['z', 's', 'u', 'f', 's', 'p', 'g', 'i', 'w', 'q', 'x', 'b', 'l', 'y', 'a', 'j', 'n']",['r'],544,55,think,True,0,2,3611,0.0005538631957906397,9,0.0024923843810578787,10
0,4,selfish,[0.1 0.4 0.2 0.3],"[1, 3, 5, 7, 8, 9]",6,think,"['u', 'l', 'k', 'o', 's', 'h', 't', 'f', 'x', 'i', 'n', 'a', 'j', 'z']",[],545,55,steal,True,0,1,3611,0.00027693159789531985,9,0.0024923843810578787,10
0,5,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 4, 8]",4,write,"['e', 'x', 'x', 'j', 'r', 'i', 'w', 't', 'f', 'u', 'p', 'a', 'b']",[],546,55,steal,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,6,altruistic,[0.1 0.2 0.4 0.3],"[0, 1, 2, 3, 7, 8]",6,until,"['x', 'a', 'w', 'n', 'j', 'u', 'h', 'm', 'z']",['i' 'l' 't'],547,55,think,True,0,1,3611,0.00027693159789531985,9,0.0024923843810578787,10
0,7,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 4, 6, 8]",5,while,"['j', 'h', 'w', 'z', 'b', 'e', 'x', 'f', 'i', 's', 'm', 'l', 'p']",[],548,55,steal,True,0,2,3611,0.0005538631957906397,9,0.0024923843810578787,10
0,8,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4, 5, 6, 7, 9]",8,party,"['a', 'r', 'i', 'y', 'n', 'p', 'j', 'f', 'x', 'u']",['t'],549,55,steal,True,0,3,3611,0.0008307947936859596,9,0.0024923843810578787,10
0,9,selfish,[0.1 0.4 0.2 0.3],"[2, 4, 8]",3,where,"['t', 'p', 'k', 'z', 'i', 'e', 'r', 'h', 'x', 'f', 'j']",['w'],550,55,think,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,0,altruistic,[0.1 0.2 0.4 0.3],"[3, 6, 7]",3,there,"['f', 'l', 'm', 'i', 'j', 'r', 'w', 'x', 'y', 'n', 'u', 'a', 'h', 'z', 't']",['e'],551,56,pass,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,1,altruistic,[0.1 0.2 0.4 0.3],"[3, 4, 5, 6, 8]",5,their,"['l', 'f', 'p', 'a', 'q', 'j', 'x', 'k', 'i', 'g', 'u', 'r', 'z', 'm', 's', 'n', 'o']",['e' 'h' 't'],552,56,think,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,2,altruistic,[0.1 0.2 0.4 0.3],"[3, 5, 6, 7, 8, 9]",6,about,"['b', 'm', 'h', 'n', 'g', 'a', 'u', 'i', 'j', 'f', 'x', 'p', 'l', 'z', 'u', 'y', 'r']",['o' 't'],553,56,pass,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4, 6, 8]",6,girls,"['z', 's', 'u', 'f', 's', 'p', 'g', 'i', 'w', 'q', 'x', 'b', 'l', 'y', 'a', 'j', 'n', 'o']",['r'],554,56,form,False,0,2,3611,0.0005538631957906397,9,0.0024923843810578787,10
0,4,selfish,[0.1 0.4 0.2 0.3],"[1, 3, 5, 7, 8, 9]",6,think,"['u', 'l', 'k', 'o', 's', 'h', 't', 'f', 'x', 'i', 'n', 'a', 'j', 'z']",[],555,56,steal,False,0,1,3611,0.00027693159789531985,9,0.0024923843810578787,10
0,5,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 4, 8]",4,write,"['e', 'x', 'x', 'j', 'r', 'i', 't', 'f', 'u', 'p', 'a', 'b']",['w'],556,56,pass,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,6,altruistic,[0.1 0.2 0.4 0.3],"[0, 1, 2, 3, 7, 8]",6,until,"['x', 'a', 'w', 'n', 'j', 'u', 'h', 'm', 'z', 'i']",['l' 't'],557,56,think,True,0,1,3611,0.00027693159789531985,9,0.0024923843810578787,10
0,7,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 4, 6, 8]",5,while,"['j', 'h', 'w', 'z', 'b', 'e', 'x', 'f', 'i', 's', 'm', 'l', 'p']",[],558,56,steal,False,0,2,3611,0.0005538631957906397,9,0.0024923843810578787,10
0,8,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4, 5, 6, 7, 9]",8,party,"['a', 'r', 'i', 'y', 'n', 'p', 't', 'j', 'f', 'x', 'u']",[],559,56,steal,True,0,3,3611,0.0008307947936859596,9,0.0024923843810578787,10
0,9,selfish,[0.1 0.4 0.2 0.3],"[2, 4, 8]",3,where,"['t', 'p', 'k', 'z', 'i', 'e', 'r', 'h', 'x', 'f', 'j']",['w'],560,56,steal,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,0,altruistic,[0.1 0.2 0.4 0.3],"[3, 6, 7]",3,there,"['f', 'l', 'm', 'i', 'j', 'r', 'w', 'x', 'y', 'n', 'u', 'a', 'h', 'z', 't']",['e'],561,57,form,False,0,0,3611,0.0,9,0.0024923843810578787,10
0,1,altruistic,[0.1 0.2 0.4 0.3],"[3, 4, 5, 6, 8]",5,their,"['l', 'f', 'p', 'a', 'q', 'j', 'x', 'k', 'i', 'g', 'u', 'r', 'z', 'm', 's', 'n', 'o', 'w']",['e' 'h' 't'],562,57,think,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,2,altruistic,[0.1 0.2 0.4 0.3],"[3, 5, 6, 7, 8, 9]",6,about,"['b', 'm', 'h', 'n', 'g', 'a', 'u', 'i', 'j', 'f', 'x', 'p', 'l', 'u', 'y', 'r']",['o' 't'],563,57,pass,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4, 6, 8]",6,girls,"['z', 's', 'u', 'f', 's', 'r', 'p', 'g', 'i', 'w', 'q', 'x', 'b', 'l', 'y', 'a', 'j', 'n', 'o']",[],564,57,steal,True,0,2,3611,0.0005538631957906397,9,0.0024923843810578787,10
0,4,selfish,[0.1 0.4 0.2 0.3],"[1, 3, 5, 7, 8, 9]",6,think,"['u', 'l', 'k', 'o', 's', 'h', 'f', 'x', 'i', 'n', 'a', 'j', 'z']",['t'],565,57,think,True,0,1,3611,0.00027693159789531985,9,0.0024923843810578787,10
0,5,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 4, 8]",4,write,"['e', 'x', 'x', 'j', 'r', 'i', 't', 'f', 'u', 'p', 'a', 'b', 'z']",['w'],566,57,form,False,0,0,3611,0.0,9,0.0024923843810578787,10
0,6,altruistic,[0.1 0.2 0.4 0.3],"[0, 1, 2, 3, 7, 8]",6,until,"['x', 'a', 'w', 'n', 'j', 'l', 'u', 'h', 'm', 'z', 'i']",['t'],567,57,steal,True,0,1,3611,0.00027693159789531985,9,0.0024923843810578787,10
0,7,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 4, 6, 8]",5,while,"['j', 'h', 'w', 'z', 'b', 'e', 'x', 'f', 'i', 's', 'm', 'l', 'p']",[],568,57,pass,True,0,2,3611,0.0005538631957906397,9,0.0024923843810578787,10
0,8,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4, 5, 6, 7, 9]",8,party,"['a', 'r', 'i', 'y', 'n', 'p', 't', 'j', 'f', 'x', 'u']",[],569,57,pass,True,0,3,3611,0.0008307947936859596,9,0.0024923843810578787,10
0,9,selfish,[0.1 0.4 0.2 0.3],"[2, 4, 8]",3,where,"['t', 'p', 'k', 'z', 'i', 'e', 'r', 'h', 'x', 'f', 'j']",['w'],570,57,steal,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,0,altruistic,[0.1 0.2 0.4 0.3],"[3, 6, 7]",3,there,"['f', 'l', 'm', 'i', 'j', 'e', 'w', 'x', 'y', 'n', 'u', 'a', 'h', 'z', 't']",['r'],571,58,steal,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,1,altruistic,[0.1 0.2 0.4 0.3],"[3, 4, 5, 6, 8]",5,their,"['l', 'f', 'p', 'a', 'q', 'j', 'x', 'k', 'i', 'g', 'u', 'r', 'z', 'm', 's', 'n', 'o', 'w']",['e' 'h' 't'],572,58,pass,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,2,altruistic,[0.1 0.2 0.4 0.3],"[3, 5, 6, 7, 8, 9]",6,about,"['b', 'm', 'h', 'n', 'g', 'u', 'i', 'j', 'f', 'x', 'p', 'l', 'u', 'y', 'r']",['a' 'o' 't'],573,58,pass,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4, 6, 8]",6,girls,"['z', 's', 'u', 'f', 's', 'r', 'p', 'g', 'i', 'w', 'q', 'x', 'b', 'l', 'y', 'a', 'j', 'n', 'o']",[],574,58,steal,False,0,2,3611,0.0005538631957906397,9,0.0024923843810578787,10
0,4,selfish,[0.1 0.4 0.2 0.3],"[1, 3, 5, 7, 8, 9]",6,think,"['u', 'l', 'k', 'o', 's', 'h', 'f', 'x', 'i', 'n', 'a', 'j', 'z']",['t'],575,58,pass,True,0,1,3611,0.00027693159789531985,9,0.0024923843810578787,10
0,5,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 4, 8]",4,write,"['e', 'x', 'x', 'j', 'r', 'i', 't', 'f', 'u', 'p', 'a', 'b', 'z']",['w'],576,58,think,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,6,altruistic,[0.1 0.2 0.4 0.3],"[0, 1, 2, 3, 7, 8]",6,until,"['x', 'a', 'w', 'n', 'j', 'l', 'u', 'h', 'm', 'z', 'i']",['t'],577,58,pass,True,0,1,3611,0.00027693159789531985,9,0.0024923843810578787,10
0,7,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 4, 6, 8]",5,while,"['j', 'h', 'w', 'z', 'b', 'x', 'f', 'i', 's', 'm', 'l', 'p', 'a']",['e'],578,58,steal,False,0,2,3611,0.0005538631957906397,9,0.0024923843810578787,10
0,8,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4, 5, 6, 7, 9]",8,party,"['a', 'r', 'i', 'y', 'n', 'p', 't', 'j', 'f', 'x', 'u']",[],579,58,think,True,0,3,3611,0.0008307947936859596,9,0.0024923843810578787,10
0,9,selfish,[0.1 0.4 0.2 0.3],"[2, 4, 8]",3,where,"['t', 'p', 'k', 'z', 'i', 'e', 'r', 'h', 'x', 'f', 'j']",['w'],580,58,form,False,0,0,3611,0.0,9,0.0024923843810578787,10
0,0,altruistic,[0.1 0.2 0.4 0.3],"[3, 6, 7]",3,there,"['f', 'l', 'm', 'i', 'j', 'e', 'w', 'x', 'y', 'n', 'u', 'a', 'h', 'z']",['r' 't'],581,59,pass,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,1,altruistic,[0.1 0.2 0.4 0.3],"[3, 4, 5, 6, 8]",5,their,"['l', 'f', 'p', 'a', 'q', 'j', 'x', 'i', 'g', 'u', 'r', 'z', 'm', 's', 'n', 'o', 'w']",['e' 'h' 't'],582,59,pass,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,2,altruistic,[0.1 0.2 0.4 0.3],"[3, 5, 6, 7, 8, 9]",6,about,"['b', 'm', 'h', 'n', 'g', 'u', 'i', 'j', 'f', 'x', 'p', 'l', 'u', 'y', 'r']",['a' 'o' 't'],583,59,form,False,0,0,3611,0.0,9,0.0024923843810578787,10
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4, 6, 8]",6,girls,"['z', 's', 'u', 'f', 's', 'r', 'p', 'g', 'i', 'w', 'q', 'x', 'b', 'l', 'y', 'a', 'j', 'n', 'o', 't', 'k']",[],584,59,think,True,0,2,3611,0.0005538631957906397,9,0.0024923843810578787,10
0,4,selfish,[0.1 0.4 0.2 0.3],"[1, 3, 5, 7, 8, 9]",6,think,"['u', 'l', 'k', 'o', 's', 'h', 'f', 'x', 'i', 'n', 'a', 'j', 'z']",['t'],585,59,form,False,0,1,3611,0.00027693159789531985,9,0.0024923843810578787,10
0,5,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 4, 8]",4,write,"['e', 'x', 'x', 'j', 'r', 'i', 't', 'f', 'u', 'p', 'a', 'z']",['w'],586,59,pass,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,6,altruistic,[0.1 0.2 0.4 0.3],"[0, 1, 2, 3, 7, 8]",6,until,"['x', 'a', 'w', 'n', 'j', 'l', 'u', 'h', 'm', 'z', 'i']",['t'],587,59,think,True,0,1,3611,0.00027693159789531985,9,0.0024923843810578787,10
0,7,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 4, 6, 8]",5,while,"['j', 'h', 'w', 'z', 'b', 'e', 'x', 'f', 'i', 's', 'm', 'l', 'p', 'a']",[],588,59,steal,True,0,2,3611,0.0005538631957906397,9,0.0024923843810578787,10
0,8,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4, 5, 6, 7, 9]",8,party,"['a', 'r', 'i', 'y', 'n', 'p', 't', 'j', 'f', 'x', 'u']",[],589,59,pass,True,0,3,3611,0.0008307947936859596,9,0.0024923843810578787,10
0,9,selfish,[0.1 0.4 0.2 0.3],"[2, 4, 8]",3,where,"['t', 'p', 'k', 'z', 'i', 'e', 'r', 'h', 'x', 'f', 'j']",['w'],590,59,think,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,0,altruistic,[0.1 0.2 0.4 0.3],"[3, 6, 7]",3,there,"['f', 'l', 'm', 'i', 'j', 'r', 'w', 'x', 'y', 'n', 'u', 'a', 'h', 'z']",['e' 't'],591,60,steal,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,1,altruistic,[0.1 0.2 0.4 0.3],"[3, 4, 5, 6, 8]",5,their,"['l', 'f', 'p', 'a', 'q', 'j', 'x', 'i', 'g', 'u', 'r', 'z', 'm', 's', 'n', 'o', 'w', 'b']",['e' 'h' 't'],592,60,think,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,2,altruistic,[0.1 0.2 0.4 0.3],"[3, 5, 6, 7, 8, 9]",6,about,"['b', 'm', 'h', 'n', 'g', 'u', 'i', 'j', 'f', 'x', 'p', 'l', 'u', 'y', 'r']",['a' 'o' 't'],593,60,pass,True,0,0,3611,0.0,9,0.0024923843810578787,10
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4, 6, 8]",6,parts,"['z', 's', 'u', 'f', 's', 'p', 'w', 'q', 'x', 'b', 'y', 'a', 'j', 'n', 'o', 't', 'k']",['r'],594,60,form,True,1,3,3610,0.0008310249307479224,10,0.002770083102493075,10
0,4,selfish,[0.1 0.4 0.2 0.3],"[1, 3, 5, 7, 8, 9]",6,think,"['u', 'l', 'k', 'o', 's', 'h', 't', 'f', 'x', 'i', 'n', 'a', 'j', 'z']",[],595,60,steal,True,0,1,3610,0.0002770083102493075,10,0.002770083102493075,10
0,5,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 4, 8]",4,write,"['e', 'x', 'x', 'j', 'r', 'i', 't', 'f', 'u', 'p', 'a', 'z', 'n', 'g']",['w'],596,60,think,True,0,0,3610,0.0,10,0.002770083102493075,10
0,6,altruistic,[0.1 0.2 0.4 0.3],"[0, 1, 2, 3, 7, 8]",6,until,"['x', 'a', 'w', 'n', 'j', 'l', 'u', 'h', 'm', 'i']",['t'],597,60,pass,True,0,1,3610,0.0002770083102493075,10,0.002770083102493075,10
0,7,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 4, 6, 8]",5,while,"['j', 'h', 'w', 'z', 'b', 'e', 'x', 'f', 'i', 's', 'm', 'l', 'p', 'a']",[],598,60,think,True,0,2,3610,0.000554016620498615,10,0.002770083102493075,10
0,8,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4, 5, 6, 7, 9]",8,party,"['a', 'r', 'i', 'y', 'n', 'p', 't', 'j', 'f', 'x', 'u']",[],599,60,think,True,0,3,3610,0.0008310249307479224,10,0.002770083102493075,10
0,9,selfish,[0.1 0.4 0.2 0.3],"[2, 4, 8]",3,where,"['t', 'p', 'k', 'z', 'i', 'e', 'r', 'h', 'x', 'f', 'j']",['w'],600,60,think,True,0,0,3610,0.0,10,0.002770083102493075,10
0,0,altruistic,[0.1 0.2 0.4 0.3],"[3, 6, 7]",3,there,"['f', 'l', 'm', 'i', 'j', 'r', 'w', 'x', 'y', 'n', 'u', 'a', 'h', 'z']",['e' 't'],601,61,pass,True,0,0,3610,0.0,10,0.002770083102493075,10
0,1,altruistic,[0.1 0.2 0.4 0.3],"[3, 4, 5, 6, 8]",5,their,"['l', 'f', 'p', 'a', 'q', 'j', 'x', 'i', 'g', 'u', 'r', 'z', 'm', 's', 'n', 'o', 'w', 'b']",['e' 'h' 't'],602,61,pass,True,0,0,3610,0.0,10,0.002770083102493075,10
0,2,altruistic,[0.1 0.2 0.4 0.3],"[3, 5, 6, 7, 8, 9]",6,about,"['b', 'm', 'h', 'n', 'g', 'u', 'i', 'j', 'f', 'x', 'p', 'l', 'u', 'y', 'r', 'z']",['a' 'o' 't'],603,61,form,False,0,0,3610,0.0,10,0.002770083102493075,10
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4, 6, 8]",6,parts,"['z', 's', 'u', 'f', 's', 'r', 'p', 'w', 'q', 'x', 'b', 'y', 'a', 'j', 'n', 'o', 'k']",['t'],604,61,steal,True,0,3,3610,0.0008310249307479224,10,0.002770083102493075,10
0,4,selfish,[0.1 0.4 0.2 0.3],"[1, 3, 5, 7, 8, 9]",6,think,"['u', 'l', 'k', 'o', 's', 'h', 't', 'f', 'x', 'i', 'n', 'a', 'j', 'z']",[],605,61,pass,True,0,1,3610,0.0002770083102493075,10,0.002770083102493075,10
0,5,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 4, 8]",4,write,"['e', 'x', 'x', 'j', 'r', 'i', 't', 'f', 'u', 'p', 'a', 'z', 'n', 'g']",['w'],606,61,pass,True,0,0,3610,0.0,10,0.002770083102493075,10
0,6,altruistic,[0.1 0.2 0.4 0.3],"[0, 1, 2, 3, 7, 8]",6,until,"['x', 'a', 'w', 'n', 'j', 'l', 'u', 'h', 'm', 'i']",['t'],607,61,pass,True,0,1,3610,0.0002770083102493075,10,0.002770083102493075,10
0,7,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 4, 6, 8]",5,while,"['j', 'h', 'w', 'z', 'b', 'e', 'x', 'f', 'i', 's', 'm', 'l', 'p', 'a']",[],608,61,pass,True,0,2,3610,0.000554016620498615,10,0.002770083102493075,10
0,8,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4, 5, 6, 7, 9]",8,party,"['a', 'r', 'i', 'y', 'n', 'p', 't', 'j', 'f', 'x', 'u']",[],609,61,pass,True,0,3,3610,0.0008310249307479224,10,0.002770083102493075,10
0,9,selfish,[0.1 0.4 0.2 0.3],"[2, 4, 8]",3,where,"['t', 'p', 'k', 'z', 'i', 'e', 'r', 'h', 'x', 'f', 'j']",['w'],610,61,steal,True,0,0,3610,0.0,10,0.002770083102493075,10
0,0,altruistic,[0.1 0.2 0.4 0.3],"[3, 6, 7]",3,there,"['f', 'l', 'm', 'i', 'j', 'w', 'x', 'y', 'n', 'u', 'a', 'h', 'z']",['e' 'r' 't'],611,62,steal,True,0,0,3610,0.0,10,0.002770083102493075,10
0,1,altruistic,[0.1 0.2 0.4 0.3],"[3, 4, 5, 6, 8]",5,their,"['l', 'f', 'p', 'a', 'q', 't', 'j', 'x', 'i', 'g', 'u', 'r', 'z', 'm', 's', 'n', 'o', 'w', 'b']",['e' 'h'],612,62,steal,True,0,0,3610,0.0,10,0.002770083102493075,10
0,2,altruistic,[0.1 0.2 0.4 0.3],"[3, 5, 6, 7, 8, 9]",6,about,"['b', 'm', 'h', 'n', 'g', 'u', 'a', 'i', 'j', 'f', 'x', 'p', 'l', 'u', 'y', 'r', 'z', 'a']",['o' 't'],613,62,steal,True,0,0,3610,0.0,10,0.002770083102493075,10
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4, 6, 8]",6,parts,"['z', 's', 'u', 'f', 's', 'r', 'p', 'w', 'q', 'x', 'b', 'y', 'j', 'n', 'o', 'k', 'l']",['a' 't'],614,62,think,True,0,3,3610,0.0008310249307479224,10,0.002770083102493075,10
0,4,selfish,[0.1 0.4 0.2 0.3],"[1, 3, 5, 7, 8, 9]",6,think,"['u', 'l', 'k', 'o', 's', 'h', 'f', 'x', 'i', 'n', 'a', 'j', 'z']",['t'],615,62,steal,False,0,1,3610,0.0002770083102493075,10,0.002770083102493075,10
0,5,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 4, 8]",4,write,"['e', 'x', 'x', 'j', 'r', 'i', 't', 'f', 'u', 'p', 'a', 'z', 'n', 'g']",['w'],616,62,pass,True,0,0,3610,0.0,10,0.002770083102493075,10
0,6,altruistic,[0.1 0.2 0.4 0.3],"[0, 1, 2, 3, 7, 8]",6,until,"['x', 'a', 'w', 'n', 'j', 'l', 'u', 'h', 'm', 'i', 'z']",['t'],617,62,pass,True,0,1,3610,0.0002770083102493075,10,0.002770083102493075,10
0,7,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 4, 6, 8]",5,while,"['j', 'h', 'w', 'z', 'b', 'e', 'x', 'f', 'i', 's', 'm', 'l', 'p', 'a']",[],618,62,think,True,0,2,3610,0.000554016620498615,10,0.002770083102493075,10
0,8,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4, 5, 6, 7, 9]",8,party,"['a', 'r', 'i', 'y', 'n', 'p', 't', 'j', 'f', 'x', 'u']",[],619,62,think,True,0,3,3610,0.0008310249307479224,10,0.002770083102493075,10
0,9,selfish,[0.1 0.4 0.2 0.3],"[2, 4, 8]",3,where,"['t', 'p', 'k', 'z', 'i', 'e', 'r', 'h', 'x', 'f', 'j']",['w'],620,62,steal,True,0,0,3610,0.0,10,0.002770083102493075,10
0,0,altruistic,[0.1 0.2 0.4 0.3],"[3, 6, 7]",3,there,"['f', 'l', 'm', 'i', 'j', 'w', 'x', 'y', 'n', 'u', 'h', 'z']",['e' 'r' 't'],621,63,pass,True,0,0,3610,0.0,10,0.002770083102493075,10
0,1,altruistic,[0.1 0.2 0.4 0.3],"[3, 4, 5, 6, 8]",5,their,"['l', 'f', 'p', 'a', 'q', 't', 'j', 'x', 'i', 'g', 'u', 'r', 'z', 'm', 's', 'n', 'o', 'w', 'b']",['e' 'h'],622,63,think,True,0,0,3610,0.0,10,0.002770083102493075,10
0,2,altruistic,[0.1 0.2 0.4 0.3],"[3, 5, 6, 7, 8, 9]",6,about,"['b', 'm', 'h', 'n', 'g', 'u', 'a', 'i', 'j', 'f', 'x', 'p', 'l', 'u', 'y', 'r', 'z', 'a']",['o' 't'],623,63,pass,True,0,0,3610,0.0,10,0.002770083102493075,10
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4, 6, 8]",6,parts,"['z', 's', 'u', 'f', 's', 'r', 'p', 'w', 'q', 'x', 'b', 'y', 'j', 'n', 'o', 'k', 'l', 'a', 'a']",['t'],624,63,think,True,0,3,3610,0.0008310249307479224,10,0.002770083102493075,10
0,4,selfish,[0.1 0.4 0.2 0.3],"[1, 3, 5, 7, 8, 9]",6,think,"['u', 'l', 'k', 'o', 's', 'h', 'f', 'x', 'i', 'n', 'a', 'j', 'z']",['t'],625,63,think,True,0,1,3610,0.0002770083102493075,10,0.002770083102493075,10
0,5,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 4, 8]",4,write,"['e', 'x', 'x', 'j', 'r', 'i', 't', 'f', 'u', 'p', 'a', 'z', 'n', 'g']",['w'],626,63,form,False,0,0,3610,0.0,10,0.002770083102493075,10
0,6,altruistic,[0.1 0.2 0.4 0.3],"[0, 1, 2, 3, 7, 8]",6,until,"['x', 'a', 'w', 'n', 'j', 'l', 'u', 'h', 'm', 'i', 'z']",['t'],627,63,form,False,0,1,3610,0.0002770083102493075,10,0.002770083102493075,10
0,7,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 4, 6, 8]",5,while,"['j', 'h', 'w', 'z', 'b', 'e', 'x', 'f', 'i', 's', 'm', 'l', 'p', 'a']",[],628,63,think,True,0,2,3610,0.000554016620498615,10,0.002770083102493075,10
0,8,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4, 5, 6, 7, 9]",8,party,"['a', 'r', 'i', 'y', 'n', 'p', 't', 'j', 'f', 'x', 'u']",[],629,63,pass,True,0,3,3610,0.0008310249307479224,10,0.002770083102493075,10
0,9,selfish,[0.1 0.4 0.2 0.3],"[2, 4, 8]",3,where,"['t', 'p', 'k', 'z', 'i', 'e', 'r', 'h', 'x', 'f', 'j']",['w'],630,63,pass,True,0,0,3610,0.0,10,0.002770083102493075,10
